Date,Station,Daily_MAX_AQI,Daily_MEDIAN_AQI
13-10-2020,Pusa,379,338
14-10-2020,Pusa,500,331.5
15-10-2020,Pusa,500,392
16-10-2020,Pusa,460,291
17-10-2020,Pusa,435,302.5
18-10-2020,Pusa,351,300
19-10-2020,Pusa,381,253
20-10-2020,Pusa,500,174.5
21-10-2020,Pusa,340,170
22-10-2020,Pusa,399,289.5
23-10-2020,Pusa,488,364.5
24-10-2020,Pusa,500,327.5
25-10-2020,Pusa,409,344
26-10-2020,Pusa,445,348.5
27-10-2020,Pusa,423,348
28-10-2020,Pusa,416,320
29-10-2020,Pusa,474,400
30-10-2020,Pusa,458,399.5
31-10-2020,Pusa,500,386
01-11-2020,Pusa,500,416.5
02-11-2020,Pusa,403,341.5
03-11-2020,Pusa,348,299.5
04-11-2020,Pusa,500,427.5
05-11-2020,Pusa,465,424.5
06-11-2020,Pusa,451,373.5
07-11-2020,Pusa,500,433.5
08-11-2020,Pusa,500,388.5
09-11-2020,Pusa,500,500
10-11-2020,Pusa,500,500
11-11-2020,Pusa,500,268.5
12-11-2020,Pusa,382,306
13-11-2020,Pusa,440,304.5
14-11-2020,Pusa,500,439.5
15-11-2020,Pusa,500,391
16-11-2020,Pusa,333,121.5
17-11-2020,Pusa,256,112.5
18-11-2020,Pusa,290,156.5
19-11-2020,Pusa,316,248.5
20-11-2020,Pusa,356,294
21-11-2020,Pusa,330,168.5
22-11-2020,Pusa,332,301
23-11-2020,Pusa,389,304
24-11-2020,Pusa,461,381.5
25-11-2020,Pusa,417,382.5
26-11-2020,Pusa,339,113
27-11-2020,Pusa,198,100
28-11-2020,Pusa,318,199
29-11-2020,Pusa,337,201.5
30-11-2020,Pusa,390,315.5
01-12-2020,Pusa,417,352.5
02-12-2020,Pusa,377,345.5
03-12-2020,Pusa,382,318.5
04-12-2020,Pusa,408,327
05-12-2020,Pusa,402,370
06-12-2020,Pusa,403,361
07-12-2020,Pusa,416,376.5
08-12-2020,Pusa,414,337
09-12-2020,Pusa,411,322
10-12-2020,Pusa,330,227.5
11-12-2020,Pusa,338,203.5
12-12-2020,Pusa,421,342.5
13-12-2020,Pusa,359,169
14-12-2020,Pusa,208,99
15-12-2020,Pusa,345,167
16-12-2020,Pusa,286,148
17-12-2020,Pusa,330,200
18-12-2020,Pusa,414,232
19-12-2020,Pusa,420,303.5
20-12-2020,Pusa,384,334
21-12-2020,Pusa,462,317.5
22-12-2020,Pusa,500,345
23-12-2020,Pusa,500,424.5
24-12-2020,Pusa,500,417.5
25-12-2020,Pusa,426,333
26-12-2020,Pusa,454,339
27-12-2020,Pusa,496,342.5
28-12-2020,Pusa,265,180.5
29-12-2020,Pusa,320,194
30-12-2020,Pusa,316,306
31-12-2020,Pusa,444,332.5
01-01-2021,Pusa,500,435
02-01-2021,Pusa,473,401.5
03-01-2021,Pusa,361,85
04-01-2021,Pusa,322,93.5
05-01-2021,Pusa,273,81.5
06-01-2021,Pusa,350,286
07-01-2021,Pusa,292,150
08-01-2021,Pusa,339,214
09-01-2021,Pusa,334,224.5
10-01-2021,Pusa,275,161.5
11-01-2021,Pusa,322,137
12-01-2021,Pusa,367,261
13-01-2021,Pusa,487,339.5
14-01-2021,Pusa,500,444
15-01-2021,Pusa,500,458.5
16-01-2021,Pusa,500,334.5
17-01-2021,Pusa,398,350.5
18-01-2021,Pusa,423,323
19-01-2021,Pusa,500,395.5
20-01-2021,Pusa,326,237.5
21-01-2021,Pusa,337,257.5
22-01-2021,Pusa,397,346
23-01-2021,Pusa,475,308
24-01-2021,Pusa,398,336.5
25-01-2021,Pusa,383,302
26-01-2021,Pusa,419,309
27-01-2021,Pusa,417,330.5
28-01-2021,Pusa,440,347.5
29-01-2021,Pusa,466,336
30-01-2021,Pusa,362,292
31-01-2021,Pusa,378,288.5
01-02-2021,Pusa,470,319
02-02-2021,Pusa,494,328
03-02-2021,Pusa,352,314.5
04-02-2021,Pusa,366,313
05-02-2021,Pusa,239,98
06-02-2021,Pusa,201,113.5
07-02-2021,Pusa,322,169.5
08-02-2021,Pusa,372,315
09-02-2021,Pusa,362,327.5
10-02-2021,Pusa,350,286
11-02-2021,Pusa,410,302.5
12-02-2021,Pusa,366,321
13-02-2021,Pusa,350,288.5
14-02-2021,Pusa,356,315
15-02-2021,Pusa,356,291.5
16-02-2021,Pusa,349,315
17-02-2021,Pusa,454,307
18-02-2021,Pusa,318,245.5
19-02-2021,Pusa,417,307.5
20-02-2021,Pusa,313,182
21-02-2021,Pusa,341,287.5
22-02-2021,Pusa,324,263.5
23-02-2021,Pusa,315,218
24-02-2021,Pusa,404,201.5
25-02-2021,Pusa,400,283.5
26-02-2021,Pusa,302,188.5
27-02-2021,Pusa,224,135
28-02-2021,Pusa,261,146
01-03-2021,Pusa,255,122
02-03-2021,Pusa,165,126
03-03-2021,Pusa,299,133
04-03-2021,Pusa,355,212.5
05-03-2021,Pusa,229,134.5
06-03-2021,Pusa,315,132
07-03-2021,Pusa,352,165.5
08-03-2021,Pusa,301,193
09-03-2021,Pusa,337,293.5
10-03-2021,Pusa,122,42
11-03-2021,Pusa,0,#NUM!
12-03-2021,Pusa,0,#NUM!
13-03-2021,Pusa,0,#NUM!
14-03-2021,Pusa,0,#NUM!
15-03-2021,Pusa,0,#NUM!
16-03-2021,Pusa,0,#NUM!
17-03-2021,Pusa,0,#NUM!
18-03-2021,Pusa,0,#NUM!
19-03-2021,Pusa,0,#NUM!
20-03-2021,Pusa,0,#NUM!
21-03-2021,Pusa,0,#NUM!
22-03-2021,Pusa,0,#NUM!
23-03-2021,Pusa,0,#NUM!
24-03-2021,Pusa,0,#NUM!
25-03-2021,Pusa,0,#NUM!
26-03-2021,Pusa,0,#NUM!
27-03-2021,Pusa,0,#NUM!
28-03-2021,Pusa,0,#NUM!
29-03-2021,Pusa,0,#NUM!
30-03-2021,Pusa,0,#NUM!
31-03-2021,Pusa,0,#NUM!
01-04-2021,Pusa,0,#NUM!
02-04-2021,Pusa,0,#NUM!
03-04-2021,Pusa,0,#NUM!
04-04-2021,Pusa,0,#NUM!
05-04-2021,Pusa,0,#NUM!
06-04-2021,Pusa,0,#NUM!
07-04-2021,Pusa,0,#NUM!
08-04-2021,Pusa,0,#NUM!
09-04-2021,Pusa,0,#NUM!
10-04-2021,Pusa,0,#NUM!
11-04-2021,Pusa,0,#NUM!
12-04-2021,Pusa,0,#NUM!
13-04-2021,Pusa,0,#NUM!
14-04-2021,Pusa,0,#NUM!
15-04-2021,Pusa,0,#NUM!
16-04-2021,Pusa,0,#NUM!
17-04-2021,Pusa,0,#NUM!
18-04-2021,Pusa,0,#NUM!
19-04-2021,Pusa,0,#NUM!
20-04-2021,Pusa,0,#NUM!
21-04-2021,Pusa,0,#NUM!
22-04-2021,Pusa,0,#NUM!
23-04-2021,Pusa,0,#NUM!
24-04-2021,Pusa,0,#NUM!
25-04-2021,Pusa,0,#NUM!
26-04-2021,Pusa,0,#NUM!
27-04-2021,Pusa,0,#NUM!
28-04-2021,Pusa,0,#NUM!
29-04-2021,Pusa,0,#NUM!
30-04-2021,Pusa,0,#NUM!
01-05-2021,Pusa,0,#NUM!
02-05-2021,Pusa,0,#NUM!
03-05-2021,Pusa,0,#NUM!
04-05-2021,Pusa,0,#NUM!
05-05-2021,Pusa,0,#NUM!
06-05-2021,Pusa,0,#NUM!
07-05-2021,Pusa,0,#NUM!
08-05-2021,Pusa,0,#NUM!
09-05-2021,Pusa,0,#NUM!
10-05-2021,Pusa,0,#NUM!
11-05-2021,Pusa,0,#NUM!
12-05-2021,Pusa,0,#NUM!
13-05-2021,Pusa,0,#NUM!
14-05-2021,Pusa,0,#NUM!
15-05-2021,Pusa,0,#NUM!
16-05-2021,Pusa,0,#NUM!
17-05-2021,Pusa,0,#NUM!
18-05-2021,Pusa,0,#NUM!
19-05-2021,Pusa,0,#NUM!
20-05-2021,Pusa,0,#NUM!
21-05-2021,Pusa,0,#NUM!
22-05-2021,Pusa,0,#NUM!
23-05-2021,Pusa,0,#NUM!
24-05-2021,Pusa,0,#NUM!
25-05-2021,Pusa,0,#NUM!
26-05-2021,Pusa,0,#NUM!
27-05-2021,Pusa,0,#NUM!
28-05-2021,Pusa,0,#NUM!
29-05-2021,Pusa,0,#NUM!
30-05-2021,Pusa,0,#NUM!
31-05-2021,Pusa,0,#NUM!
01-06-2021,Pusa,0,#NUM!
02-06-2021,Pusa,0,#NUM!
03-06-2021,Pusa,0,#NUM!
04-06-2021,Pusa,0,#NUM!
05-06-2021,Pusa,0,#NUM!
06-06-2021,Pusa,0,#NUM!
07-06-2021,Pusa,0,#NUM!
08-06-2021,Pusa,0,#NUM!
09-06-2021,Pusa,0,#NUM!
10-06-2021,Pusa,0,#NUM!
11-06-2021,Pusa,0,#NUM!
12-06-2021,Pusa,0,#NUM!
13-06-2021,Pusa,0,#NUM!
14-06-2021,Pusa,0,#NUM!
15-06-2021,Pusa,0,#NUM!
16-06-2021,Pusa,0,#NUM!
17-06-2021,Pusa,0,#NUM!
18-06-2021,Pusa,73,45
19-06-2021,Pusa,118,39
20-06-2021,Pusa,79,42
21-06-2021,Pusa,101,70
22-06-2021,Pusa,147,126.5
23-06-2021,Pusa,487,147.5
24-06-2021,Pusa,470,99
25-06-2021,Pusa,0,#NUM!
26-06-2021,Pusa,136,22
27-06-2021,Pusa,206,145
28-06-2021,Pusa,145,105.5
29-06-2021,Pusa,88,31
30-06-2021,Pusa,462,153
01-07-2021,Pusa,330,288
02-07-2021,Pusa,403,273
03-07-2021,Pusa,417,47
04-07-2021,Pusa,311,139.5
05-07-2021,Pusa,199,142
06-07-2021,Pusa,256,150
07-07-2021,Pusa,207,140
08-07-2021,Pusa,326,153
09-07-2021,Pusa,166,107.5
10-07-2021,Pusa,101,65
11-07-2021,Pusa,307,95
12-07-2021,Pusa,106,58
13-07-2021,Pusa,458,78
14-07-2021,Pusa,65,30
15-07-2021,Pusa,98,65
16-07-2021,Pusa,141,82
17-07-2021,Pusa,151,92.5
18-07-2021,Pusa,64,40
19-07-2021,Pusa,430,32
20-07-2021,Pusa,141,49
21-07-2021,Pusa,115,71.5
22-07-2021,Pusa,135,48.5
23-07-2021,Pusa,80,57.5
24-07-2021,Pusa,139,71
25-07-2021,Pusa,253,57.5
26-07-2021,Pusa,199,68
27-07-2021,Pusa,134,50.5
28-07-2021,Pusa,51,43.5
29-07-2021,Pusa,105,52
30-07-2021,Pusa,176,68
31-07-2021,Pusa,78,50.5
01-08-2021,Pusa,110,69
02-08-2021,Pusa,212,87
03-08-2021,Pusa,162,57
04-08-2021,Pusa,73,38.5
05-08-2021,Pusa,123,63.5
06-08-2021,Pusa,270,77.5
07-08-2021,Pusa,56,56
08-08-2021,Pusa,0,#NUM!
09-08-2021,Pusa,94,72
10-08-2021,Pusa,0,#NUM!
11-08-2021,Pusa,324,123.5
12-08-2021,Pusa,188,51.5
13-08-2021,Pusa,0,#NUM!
14-08-2021,Pusa,104,86.5
15-08-2021,Pusa,275,68
16-08-2021,Pusa,224,80.5
17-08-2021,Pusa,197,111
18-08-2021,Pusa,338,105
19-08-2021,Pusa,313,115.5
20-08-2021,Pusa,234,83
21-08-2021,Pusa,127,90
22-08-2021,Pusa,148,77
23-08-2021,Pusa,166,88
24-08-2021,Pusa,150,92
25-08-2021,Pusa,130,102.5
26-08-2021,Pusa,142,106
27-08-2021,Pusa,181,146.5
28-08-2021,Pusa,147,119
29-08-2021,Pusa,149,103
30-08-2021,Pusa,86,63.5
31-08-2021,Pusa,78,61
01-09-2021,Pusa,208,78
02-09-2021,Pusa,193,86.5
03-09-2021,Pusa,100,77
04-09-2021,Pusa,212,78.5
05-09-2021,Pusa,249,249
06-09-2021,Pusa,157,134
07-09-2021,Pusa,150,99.5
08-09-2021,Pusa,100,67
09-09-2021,Pusa,92,62.5
10-09-2021,Pusa,88,65.5
11-09-2021,Pusa,96,63.5
12-09-2021,Pusa,96,65.5
13-09-2021,Pusa,139,84
14-09-2021,Pusa,139,68.5
15-09-2021,Pusa,85,60
16-09-2021,Pusa,89,76
17-09-2021,Pusa,96,65.5
18-09-2021,Pusa,97,69.5
19-09-2021,Pusa,174,59
20-09-2021,Pusa,214,61.5
21-09-2021,Pusa,177,58
22-09-2021,Pusa,105,51.5
23-09-2021,Pusa,119,46.5
24-09-2021,Pusa,162,52
25-09-2021,Pusa,207,69.5
26-09-2021,Pusa,133,68
27-09-2021,Pusa,214,92
28-09-2021,Pusa,153,95.5
29-09-2021,Pusa,156,54.5
30-09-2021,Pusa,144,56
01-10-2021,Pusa,239,75
02-10-2021,Pusa,215,106
03-10-2021,Pusa,191,83.5
04-10-2021,Pusa,169,69
05-10-2021,Pusa,255,64.5
06-10-2021,Pusa,240,75.5
07-10-2021,Pusa,304,119.5
08-10-2021,Pusa,320,128.5
09-10-2021,Pusa,309,119.5
10-10-2021,Pusa,181,131
11-10-2021,Pusa,196,133.5
12-10-2021,Pusa,279,145
13-10-2021,Pusa,271,144
14-10-2021,Pusa,308,138.5
15-10-2021,Pusa,307,156
16-10-2021,Pusa,367,321.5
17-10-2021,Pusa,446,91
18-10-2021,Pusa,54,41.5
19-10-2021,Pusa,214,90.5
20-10-2021,Pusa,319,197
21-10-2021,Pusa,470,150.5
22-10-2021,Pusa,249,119
23-10-2021,Pusa,212,122.5
24-10-2021,Pusa,296,150.5
25-10-2021,Pusa,139,92
26-10-2021,Pusa,197,121.5
27-10-2021,Pusa,322,225.5
28-10-2021,Pusa,337,302
29-10-2021,Pusa,374,268
30-10-2021,Pusa,332,262
31-10-2021,Pusa,343,307.5
01-11-2021,Pusa,340,300
02-11-2021,Pusa,325,302.5
03-11-2021,Pusa,342,287
04-11-2021,Pusa,500,413
05-11-2021,Pusa,500,430
06-11-2021,Pusa,480,423
07-11-2021,Pusa,486,369
08-11-2021,Pusa,443,368.5
09-11-2021,Pusa,472,371
10-11-2021,Pusa,490,348.5
11-11-2021,Pusa,500,419
12-11-2021,Pusa,500,436
13-11-2021,Pusa,492,425
14-11-2021,Pusa,383,309
15-11-2021,Pusa,405,319
16-11-2021,Pusa,444,383
17-11-2021,Pusa,410,328
18-11-2021,Pusa,425,321
19-11-2021,Pusa,427,357
20-11-2021,Pusa,403,342
21-11-2021,Pusa,394,343
22-11-2021,Pusa,366,307
23-11-2021,Pusa,355,275
24-11-2021,Pusa,425,327.5
25-11-2021,Pusa,413,370.5
26-11-2021,Pusa,436,368
27-11-2021,Pusa,446,360.5
28-11-2021,Pusa,425,381
29-11-2021,Pusa,418,335
30-11-2021,Pusa,365,310
01-12-2021,Pusa,418,334.5
02-12-2021,Pusa,424,355.5
03-12-2021,Pusa,395,323
04-12-2021,Pusa,377,343
05-12-2021,Pusa,372,242
06-12-2021,Pusa,375,290
07-12-2021,Pusa,311,182
08-12-2021,Pusa,310,228
09-12-2021,Pusa,372,301
10-12-2021,Pusa,362,276
11-12-2021,Pusa,219,138
12-12-2021,Pusa,323,238
13-12-2021,Pusa,393,232
14-12-2021,Pusa,408,312.5
15-12-2021,Pusa,414,312
16-12-2021,Pusa,406,337
17-12-2021,Pusa,331,309
18-12-2021,Pusa,335,274
19-12-2021,Pusa,413,255.5
20-12-2021,Pusa,424,325.5
21-12-2021,Pusa,474,386
22-12-2021,Pusa,444,404
23-12-2021,Pusa,495,420
24-12-2021,Pusa,438,360.5
25-12-2021,Pusa,500,436
26-12-2021,Pusa,500,405
27-12-2021,Pusa,382,183.5
28-12-2021,Pusa,392,279.5
29-12-2021,Pusa,397,215
30-12-2021,Pusa,365,244
31-12-2021,Pusa,397,328.5
01-01-2022,Pusa,470,352
02-01-2022,Pusa,471,391
03-01-2022,Pusa,465,354
04-01-2022,Pusa,456,326
05-01-2022,Pusa,455,371
06-01-2022,Pusa,319,199
07-01-2022,Pusa,150,64
08-01-2022,Pusa,213,60
09-01-2022,Pusa,175,45
10-01-2022,Pusa,314,137
11-01-2022,Pusa,354,205
12-01-2022,Pusa,324,121
13-01-2022,Pusa,437,329
14-01-2022,Pusa,421,309.5
15-01-2022,Pusa,384,102
16-01-2022,Pusa,321,168.5
17-01-2022,Pusa,385,311
18-01-2022,Pusa,345,332
19-01-2022,Pusa,308,296
20-01-2022,Pusa,403,322
21-01-2022,Pusa,362,315
22-01-2022,Pusa,352,220
23-01-2022,Pusa,339,146.5
24-01-2022,Pusa,340,340
25-01-2022,Pusa,326,164
26-01-2022,Pusa,377,255
27-01-2022,Pusa,398,216
28-01-2022,Pusa,305,117
29-01-2022,Pusa,359,345
30-01-2022,Pusa,344,273
31-01-2022,Pusa,390,339
01-02-2022,Pusa,329,316
02-02-2022,Pusa,335,261
03-02-2022,Pusa,328,237
04-02-2022,Pusa,132,52
05-02-2022,Pusa,352,215
06-02-2022,Pusa,360,214
07-02-2022,Pusa,258,155.5
08-02-2022,Pusa,270,183
09-02-2022,Pusa,130,98.5
10-02-2022,Pusa,121,112
11-02-2022,Pusa,217,105
12-02-2022,Pusa,284,110.5
13-02-2022,Pusa,122,106
14-02-2022,Pusa,297,123
15-02-2022,Pusa,235,119
16-02-2022,Pusa,428,221
17-02-2022,Pusa,329,182.5
18-02-2022,Pusa,414,311.5
19-02-2022,Pusa,281,138
20-02-2022,Pusa,204,117.5
21-02-2022,Pusa,273,126
22-02-2022,Pusa,353,169
23-02-2022,Pusa,275,192
24-02-2022,Pusa,325,277
25-02-2022,Pusa,331,259
26-02-2022,Pusa,124,61
27-02-2022,Pusa,114,77
28-02-2022,Pusa,157,71
01-03-2022,Pusa,204,116
02-03-2022,Pusa,335,154.5
03-03-2022,Pusa,242,106
04-03-2022,Pusa,258,113.5
05-03-2022,Pusa,105,77.5
06-03-2022,Pusa,202,112.5
07-03-2022,Pusa,272,193
08-03-2022,Pusa,411,289
09-03-2022,Pusa,149,111.5
10-03-2022,Pusa,137,104
11-03-2022,Pusa,172,114
12-03-2022,Pusa,236,106
13-03-2022,Pusa,244,147
14-03-2022,Pusa,363,206
15-03-2022,Pusa,339,221.5
16-03-2022,Pusa,267,146
17-03-2022,Pusa,334,192
18-03-2022,Pusa,403,310.5
19-03-2022,Pusa,416,307
20-03-2022,Pusa,369,178.5
21-03-2022,Pusa,431,146
22-03-2022,Pusa,258,147
23-03-2022,Pusa,309,180.5
24-03-2022,Pusa,328,192
25-03-2022,Pusa,308,150.5
26-03-2022,Pusa,324,140
27-03-2022,Pusa,303,142
28-03-2022,Pusa,320,207
29-03-2022,Pusa,261,148
30-03-2022,Pusa,366,236.5
31-03-2022,Pusa,379,229.5
01-04-2022,Pusa,322,126.5
02-04-2022,Pusa,319,196.5
03-04-2022,Pusa,334,234.5
04-04-2022,Pusa,319,210
05-04-2022,Pusa,410,193.5
06-04-2022,Pusa,359,200
07-04-2022,Pusa,385,229
08-04-2022,Pusa,338,189
09-04-2022,Pusa,297,225
10-04-2022,Pusa,326,197.5
11-04-2022,Pusa,338,197
12-04-2022,Pusa,388,202.5
13-04-2022,Pusa,334,227
14-04-2022,Pusa,466,231
15-04-2022,Pusa,331,146.5
16-04-2022,Pusa,312,195.5
17-04-2022,Pusa,334,206
18-04-2022,Pusa,456,242
19-04-2022,Pusa,417,277
20-04-2022,Pusa,257,194
21-04-2022,Pusa,500,191
22-04-2022,Pusa,403,141.5
23-04-2022,Pusa,413,167.5
24-04-2022,Pusa,403,192.5
25-04-2022,Pusa,454,207
26-04-2022,Pusa,315,170.5
27-04-2022,Pusa,416,328
28-04-2022,Pusa,403,303.5
29-04-2022,Pusa,402,269
30-04-2022,Pusa,388,255
01-05-2022,Pusa,302,226.5
02-05-2022,Pusa,274,178
03-05-2022,Pusa,431,142
04-05-2022,Pusa,404,165
05-05-2022,Pusa,268,136
06-05-2022,Pusa,398,207.5
07-05-2022,Pusa,319,151
08-05-2022,Pusa,239,137
09-05-2022,Pusa,317,206
10-05-2022,Pusa,237,123
11-05-2022,Pusa,285,136.5
12-05-2022,Pusa,360,157
13-05-2022,Pusa,308,149
14-05-2022,Pusa,324,257
15-05-2022,Pusa,337,165
16-05-2022,Pusa,500,437
17-05-2022,Pusa,401,213
18-05-2022,Pusa,411,187
19-05-2022,Pusa,308,164.5
20-05-2022,Pusa,376,220
21-05-2022,Pusa,414,223.5
22-05-2022,Pusa,237,154.5
23-05-2022,Pusa,248,105
24-05-2022,Pusa,130,106
25-05-2022,Pusa,341,118
26-05-2022,Pusa,371,148.5
27-05-2022,Pusa,304,147.5
28-05-2022,Pusa,425,265
29-05-2022,Pusa,363,249.5
30-05-2022,Pusa,280,161
31-05-2022,Pusa,428,288
01-06-2022,Pusa,415,264.5
02-06-2022,Pusa,309,186.5
03-06-2022,Pusa,285,188.5
04-06-2022,Pusa,272,167.5
05-06-2022,Pusa,304,160
06-06-2022,Pusa,268,186
07-06-2022,Pusa,455,427
08-06-2022,Pusa,494,301
09-06-2022,Pusa,321,205.5
10-06-2022,Pusa,446,249.5
11-06-2022,Pusa,346,239.5
12-06-2022,Pusa,0,#NUM!
13-06-2022,Pusa,206,194
14-06-2022,Pusa,353,245
15-06-2022,Pusa,237,199
16-06-2022,Pusa,445,117
17-06-2022,Pusa,121,120
18-06-2022,Pusa,119,119
19-06-2022,Pusa,0,#NUM!
20-06-2022,Pusa,129,122.5
21-06-2022,Pusa,137,124
22-06-2022,Pusa,455,128.5
23-06-2022,Pusa,280,143.5
24-06-2022,Pusa,268,135
25-06-2022,Pusa,303,78
26-06-2022,Pusa,246,147.5
27-06-2022,Pusa,251,125
28-06-2022,Pusa,307,126
29-06-2022,Pusa,244,222.5
30-06-2022,Pusa,119,119
01-07-2022,Pusa,101,26
02-07-2022,Pusa,226,126
03-07-2022,Pusa,115,104
04-07-2022,Pusa,244,121.5
05-07-2022,Pusa,252,134.5
06-07-2022,Pusa,161,115
07-07-2022,Pusa,141,114
08-07-2022,Pusa,208,115
09-07-2022,Pusa,221,115
10-07-2022,Pusa,100,71.5
11-07-2022,Pusa,85,66.5
12-07-2022,Pusa,500,76
13-07-2022,Pusa,160,66
14-07-2022,Pusa,110,58
15-07-2022,Pusa,339,84
16-07-2022,Pusa,101,81.5
17-07-2022,Pusa,144,89
18-07-2022,Pusa,152,91
19-07-2022,Pusa,120,94.5
20-07-2022,Pusa,148,98
21-07-2022,Pusa,236,96
22-07-2022,Pusa,171,104
23-07-2022,Pusa,106,99.5
24-07-2022,Pusa,103,95.5
25-07-2022,Pusa,198,98.5
26-07-2022,Pusa,153,97.5
27-07-2022,Pusa,161,100
28-07-2022,Pusa,103,100
29-07-2022,Pusa,103,101
30-07-2022,Pusa,139,101
31-07-2022,Pusa,107,102
01-08-2022,Pusa,123,102
02-08-2022,Pusa,183,102
03-08-2022,Pusa,335,108
04-08-2022,Pusa,182,107
05-08-2022,Pusa,221,106
06-08-2022,Pusa,120,109
07-08-2022,Pusa,174,111
08-08-2022,Pusa,154,110
09-08-2022,Pusa,118,113
10-08-2022,Pusa,107,106
11-08-2022,Pusa,110,107
12-08-2022,Pusa,110,108
13-08-2022,Pusa,110,107
14-08-2022,Pusa,112,109
15-08-2022,Pusa,112,108
16-08-2022,Pusa,109,106
17-08-2022,Pusa,339,107
18-08-2022,Pusa,94,82
19-08-2022,Pusa,94,83
20-08-2022,Pusa,108,88
21-08-2022,Pusa,112,107
22-08-2022,Pusa,109,106.5
23-08-2022,Pusa,108,106
24-08-2022,Pusa,417,109.5
25-08-2022,Pusa,114,110
26-08-2022,Pusa,115,109
27-08-2022,Pusa,121,108
28-08-2022,Pusa,135,115
29-08-2022,Pusa,149,121
30-08-2022,Pusa,188,115
31-08-2022,Pusa,141,116.5
01-09-2022,Pusa,121,118
02-09-2022,Pusa,132,118
03-09-2022,Pusa,127,117
04-09-2022,Pusa,121,117
05-09-2022,Pusa,146,121
06-09-2022,Pusa,306,123
07-09-2022,Pusa,157,123
08-09-2022,Pusa,204,126
09-09-2022,Pusa,182,127
10-09-2022,Pusa,128,126
11-09-2022,Pusa,130,127
12-09-2022,Pusa,130,128
13-09-2022,Pusa,131,128
14-09-2022,Pusa,132,130
15-09-2022,Pusa,140,130
16-09-2022,Pusa,73,39.5
17-09-2022,Pusa,120,84
18-09-2022,Pusa,144,78
19-09-2022,Pusa,96,96
20-09-2022,Pusa,305,96.5
21-09-2022,Pusa,295,220
22-09-2022,Pusa,85,69
23-09-2022,Pusa,90,76.5
24-09-2022,Pusa,82,73
25-09-2022,Pusa,104,80
26-09-2022,Pusa,316,107
27-09-2022,Pusa,137,100
28-09-2022,Pusa,205,121
29-09-2022,Pusa,230,102
30-09-2022,Pusa,211,133
01-10-2022,Pusa,240,145
02-10-2022,Pusa,210,124
03-10-2022,Pusa,104,104
04-10-2022,Pusa,0,#NUM!
05-10-2022,Pusa,0,#NUM!
06-10-2022,Pusa,252,88.5
07-10-2022,Pusa,91,89
08-10-2022,Pusa,93,87
09-10-2022,Pusa,101,95
10-10-2022,Pusa,101,97.5
11-10-2022,Pusa,115,101.5
12-10-2022,Pusa,129,111.5
13-10-2022,Pusa,115,111
14-10-2022,Pusa,164,112
15-10-2022,Pusa,238,147
16-10-2022,Pusa,313,184.5
17-10-2022,Pusa,308,210.5
18-10-2022,Pusa,319,180.5
19-10-2022,Pusa,198,107.5
20-10-2022,Pusa,390,155
21-10-2022,Pusa,474,268
22-10-2022,Pusa,347,276.5
23-10-2022,Pusa,342,240
24-10-2022,Pusa,500,329
25-10-2022,Pusa,500,305.5
26-10-2022,Pusa,332,292
27-10-2022,Pusa,339,314
28-10-2022,Pusa,405,342
29-10-2022,Pusa,413,378.5
30-10-2022,Pusa,378,337.5
31-10-2022,Pusa,433,392
01-11-2022,Pusa,443,392.5
02-11-2022,Pusa,432,384
03-11-2022,Pusa,500,445
04-11-2022,Pusa,467,433
05-11-2022,Pusa,367,338
06-11-2022,Pusa,340,315
07-11-2022,Pusa,368,337
08-11-2022,Pusa,419,374
09-11-2022,Pusa,259,139
10-11-2022,Pusa,422,258.5
11-11-2022,Pusa,435,373.5
12-11-2022,Pusa,427,336.5
13-11-2022,Pusa,350,310.5
14-11-2022,Pusa,323,221
15-11-2022,Pusa,296,139
16-11-2022,Pusa,318,181
17-11-2022,Pusa,500,273.5
18-11-2022,Pusa,349,279.5
19-11-2022,Pusa,336,246
20-11-2022,Pusa,350,316
21-11-2022,Pusa,360,290.5
22-11-2022,Pusa,305,187
23-11-2022,Pusa,312,168
24-11-2022,Pusa,308,158
25-11-2022,Pusa,331,253
26-11-2022,Pusa,359,329.5
27-11-2022,Pusa,374,307.5
28-11-2022,Pusa,391,196
29-11-2022,Pusa,443,341
30-11-2022,Pusa,366,318.5
01-12-2022,Pusa,388,315.5
02-12-2022,Pusa,333,314
03-12-2022,Pusa,379,307.5
04-12-2022,Pusa,500,354
05-12-2022,Pusa,414,332
06-12-2022,Pusa,367,320
07-12-2022,Pusa,330,247
08-12-2022,Pusa,363,229
09-12-2022,Pusa,384,290.5
10-12-2022,Pusa,433,349.5
11-12-2022,Pusa,342,284.5
12-12-2022,Pusa,324,131
13-12-2022,Pusa,300,115
14-12-2022,Pusa,176,123
15-12-2022,Pusa,329,123
16-12-2022,Pusa,357,147.5
17-12-2022,Pusa,407,271.5
18-12-2022,Pusa,462,348
19-12-2022,Pusa,480,339.5
20-12-2022,Pusa,431,328
21-12-2022,Pusa,391,308.5
22-12-2022,Pusa,383,227
23-12-2022,Pusa,435,335
24-12-2022,Pusa,410,304.5
25-12-2022,Pusa,355,301
26-12-2022,Pusa,407,304
27-12-2022,Pusa,395,317.5
28-12-2022,Pusa,370,304
29-12-2022,Pusa,418,315
30-12-2022,Pusa,443,361
31-12-2022,Pusa,438,221.5
01-01-2023,Pusa,350,239.5
02-01-2023,Pusa,422,362.5
03-01-2023,Pusa,403,342
04-01-2023,Pusa,346,308.5
